Wavelength,13_7_S1,13_7_S2,13_7_S3,13_7_S4,13_7_S5,13_7_SB1,13_7_SB2,13_7_SB3,13_7_SB4,13_7_SB5,14_7_S1,14_7_S2,14_7_S3,14_7_S4,14_7_S5,14_7_SB1,14_7_SB2,14_7_SB3,14_7_SB4,14_7_SB5,14_7_SB6,14_7_SB7,14_7_SB8,14_7_SB9,14_7_SB10,15_7_S1,15_7_S2,15_7_S3,15_7_S4,15_7_SB1,15_7_SB2,15_7_SB3,15_7_SB4,15_7_SB5,17_7_SB1,17_7_SB2,20_7_SB1,20_7_SB2,20_7_SB3,20_7_SB4,21_7_S1,21_7_S2,21_7_S3,21_7_S4,21_7_S5,21_7_SB1,21_7_SB2,21_7_SB3,21_7_SB4,21_7_SB5,21_7_SB6,21_7_SB7,21_7_SB8,21_7_SB9,21_7_SB10,22_7_S1,22_7_S2,22_7_S3,22_7_S4,22_7_S5,22_7_SB1,22_7_SB2,22_7_SB3,22_7_SB4,22_7_SB5,22_7_SB6,22_7_SB7,23_7_S1,23_7_S2,23_7_S3,23_7_S4,23_7_S5,23_7_SB1,23_7_SB2,23_7_SB3,23_7_SB4,23_7_SB5,24_7_S1,24_7_S2,24_7_SB1,24_7_SB2,25_7_S1,25_7_S2,25_7_S3,25_7_S4,25_7_S5,RAIN2
375,0.443958239,0.362131345,0.551767165,0.676456738,0.277159694,0.426740647,0.288280842,0.56299151,0.26677915,0.677190031,0.399690869,0.512909915,0.517000053,0.693563039,0.279722431,0.249458685,0.425265439,0.370178162,0.22311975,0.292088897,0.69456741,0.508069528,0.770273468,0.337668219,0.287664549,0.468193583,0.457036687,0.532760264,0.727650954,0.614578181,0.365519901,0.264048346,0.423446517,0.639312977,0.839080609,0.85982043,0.44418529,0.460105071,0.417549559,0.520858541,0.425760916,0.597070301,0.356175826,0.716480558,0.379152327,0.203417789,0.303626923,0.587614832,0.415011803,0.413341711,0.368467105,0.296064557,0.363416859,0.557695811,0.29647325,0.434408407,0.542159594,0.291195646,0.698514691,0.334259074,0.355792881,0.419804226,0.48151343,0.263539149,0.281378927,0.444578746,0.425919136,0.392531251,0.46102316,0.275359921,0.68029169,0.34147058,0.626966401,0.603176278,0.266894932,0.313434775,0.292037742,0.318811093,0.36051837,0.425651497,0.250896259,0.353292393,0.33514028,0.422561811,0.374903391,0.337341424,0.1629
376,0.44415888,0.362182726,0.551860641,0.676475612,0.277537611,0.427263823,0.288131971,0.562744133,0.266824416,0.677374649,0.399744354,0.512813452,0.517015778,0.693558995,0.279781553,0.249339617,0.42522178,0.370172631,0.222964804,0.292270503,0.694661506,0.508216724,0.770490906,0.337890322,0.287854791,0.467938797,0.457283647,0.532721112,0.72777097,0.614550728,0.365490049,0.264109466,0.42376485,0.639407938,0.839089378,0.859961426,0.444256931,0.460134235,0.417745174,0.520813607,0.425824937,0.597208387,0.356181745,0.716285086,0.379139175,0.203571798,0.303639848,0.587735645,0.415148382,0.413521564,0.368636873,0.296098138,0.363694155,0.557468904,0.296630266,0.434578941,0.542323082,0.29123197,0.698736384,0.334475381,0.355962668,0.41982781,0.481689829,0.263681733,0.28140878,0.444700284,0.426121906,0.392643303,0.461195518,0.275436192,0.680533046,0.341467162,0.627073777,0.603301128,0.267032528,0.313555855,0.292218075,0.318578352,0.360523562,0.42600458,0.250862905,0.35362325,0.335233839,0.422706826,0.375094135,0.337551685,0.16245
377,0.444399692,0.362107295,0.551772067,0.676390764,0.277903637,0.427405979,0.28782715,0.562623508,0.266971074,0.677466254,0.399937871,0.513137896,0.517007192,0.693555567,0.28009827,0.249594011,0.425375826,0.370155242,0.223194842,0.29235766,0.694813673,0.508465266,0.770697671,0.337983405,0.288050356,0.467794977,0.457442526,0.532746684,0.727813232,0.614540333,0.365669964,0.264212744,0.423826365,0.639378686,0.839076385,0.860070173,0.444297281,0.460222287,0.417860828,0.52080889,0.425805877,0.597125645,0.356270184,0.716078836,0.379115482,0.203477984,0.303817135,0.587835866,0.415339767,0.413419615,0.368645621,0.29634309,0.363838281,0.557178445,0.296893756,0.434488614,0.542374547,0.291190803,0.698885198,0.334573875,0.355869701,0.41984833,0.481628903,0.263858852,0.281438227,0.444700185,0.426300031,0.39264118,0.461497113,0.275541999,0.680589878,0.341681311,0.627182802,0.603394906,0.267189493,0.313594854,0.292254439,0.318533812,0.360602328,0.426146312,0.25074467,0.3537804,0.335396792,0.422777014,0.375398407,0.337648633,0.16185
378,0.444235524,0.362157179,0.551725022,0.676297663,0.278137976,0.427671949,0.287675172,0.562561683,0.267229357,0.677525531,0.400154365,0.513333844,0.517125073,0.69368381,0.280278541,0.249863876,0.425446455,0.370258628,0.223479166,0.292487213,0.694925438,0.508698648,0.77087332,0.338132774,0.288221667,0.467688067,0.457465818,0.532756551,0.727818853,0.614535069,0.365869408,0.264320313,0.423873726,0.639295553,0.838997022,0.860139985,0.444277048,0.460265962,0.41783718,0.520747759,0.425533245,0.596873966,0.35627979,0.715670362,0.379068321,0.203451893,0.303971002,0.58783784,0.415453539,0.413371749,0.368630658,0.296562578,0.363896499,0.557058162,0.297101554,0.434454004,0.542357354,0.291143127,0.698771782,0.334601336,0.35593782,0.419816273,0.481545107,0.263947622,0.28135054,0.444681747,0.42643607,0.39268713,0.461784589,0.275628245,0.680724827,0.341922962,0.627288201,0.603465003,0.26729393,0.313587998,0.292339387,0.318546507,0.360577053,0.426309968,0.250781791,0.353940157,0.335532279,0.42282259,0.375525682,0.337781814,0.16155
379,0.443939323,0.362295887,0.551732356,0.676186459,0.278287741,0.428135708,0.287692979,0.562488378,0.267502712,0.677569338,0.400325063,0.513513164,0.517322392,0.693915546,0.280311292,0.250041722,0.425437793,0.37046774,0.223654954,0.292653818,0.694984777,0.508887242,0.770995295,0.338354886,0.288365655,0.467564355,0.45742642,0.532675809,0.727782822,0.614532643,0.365991788,0.264419985,0.423945291,0.639199715,0.838874203,0.860152265,0.444270686,0.460267666,0.417772668,0.520571753,0.425141834,0.596551462,0.356154953,0.715093026,0.378989942,0.203563287,0.304011642,0.587706908,0.415445526,0.413437916,0.368678792,0.296675825,0.363961466,0.557123533,0.29723164,0.434530942,0.542295808,0.291146157,0.698467211,0.334609209,0.356151331,0.41975734,0.481502936,0.263957033,0.281214237,0.444682859,0.42650619,0.392802958,0.462019921,0.275701298,0.680989352,0.342166078,0.627363671,0.60349748,0.267349824,0.313566571,0.292512035,0.318532059,0.360511056,0.426553445,0.250966579,0.354101203,0.335591122,0.422876906,0.375498216,0.337938763,0.16115
380,0.44366072,0.362182051,0.551595462,0.675933198,0.278582437,0.428449127,0.287609481,0.562311922,0.267554898,0.677568633,0.400406267,0.514532674,0.517333509,0.694046021,0.280575584,0.250244082,0.425644174,0.370613444,0.223679618,0.292697717,0.695066205,0.509076906,0.771030484,0.338491829,0.288506066,0.467374897,0.457539997,0.532413153,0.727646884,0.614542315,0.366013809,0.264516522,0.423873403,0.639111754,0.838807843,0.860068093,0.444482885,0.460337874,0.417843286,0.520247147,0.425123507,0.596325852,0.355932771,0.714610233,0.378879938,0.203649694,0.30392295,0.587439699,0.415345896,0.413403828,0.368849387,0.296738485,0.36419524,0.557167575,0.297399205,0.434519685,0.542196492,0.291259602,0.698327131,0.334666447,0.356027021,0.419776274,0.481423471,0.264036604,0.281303669,0.444677449,0.426469256,0.39287117,0.462262252,0.275822764,0.68122419,0.342545777,0.62735162,0.603450599,0.267437494,0.313560483,0.292663709,0.318431782,0.3607315,0.426762391,0.251033743,0.354071437,0.335553784,0.422960732,0.37566283,0.337926242,0.16075
381,0.443458523,0.362160734,0.551428977,0.675804226,0.27877336,0.428737862,0.2875025,0.562224205,0.267742741,0.677676832,0.400568634,0.514125594,0.517499171,0.694269446,0.280739298,0.250438415,0.425791813,0.37069994,0.223930378,0.292942127,0.695017356,0.509390379,0.771065048,0.338675129,0.288664863,0.467300173,0.457565284,0.532250559,0.727586208,0.614489246,0.365974289,0.264761388,0.423950579,0.639092201,0.8387075,0.860029514,0.444552934,0.460395166,0.417961546,0.520000312,0.42497179,0.596195653,0.355848624,0.71445143,0.378648661,0.203624491,0.303909931,0.587247121,0.415393686,0.413466022,0.368938211,0.296854964,0.3644233,0.557197061,0.29747817,0.43442334,0.542154598,0.291267766,0.698273301,0.334708825,0.356026216,0.419920012,0.481409087,0.264074667,0.281549834,0.44479374,0.426482304,0.39288736,0.462450661,0.275950862,0.681484652,0.342811099,0.627371702,0.603425338,0.267566616,0.313687803,0.292759957,0.318342701,0.360951358,0.427007263,0.251057759,0.354174899,0.335660729,0.423128465,0.375925221,0.338135807,0.1605
382,0.443393013,0.362251178,0.551347361,0.675815968,0.278908875,0.429025962,0.287291065,0.562192824,0.268046976,0.677875197,0.400794713,0.513192486,0.517694908,0.694592599,0.28092987,0.250566575,0.425955569,0.370774444,0.22421143,0.293228435,0.694962572,0.509702136,0.771156457,0.338881878,0.288768742,0.467303523,0.457621092,0.532255762,0.72769062,0.614415145,0.365951359,0.264915973,0.424131613,0.639134757,0.838662321,0.860073259,0.444562697,0.460421941,0.417960159,0.519825467,0.42477296,0.596239173,0.355863441,0.714568005,0.378460572,0.203584509,0.304036873,0.587210572,0.415550277,0.413625907,0.368943105,0.296998228,0.364592543,0.557237998,0.297592785,0.434408808,0.542273301,0.291264145,0.698288384,0.334790935,0.356170851,0.420129407,0.481519573,0.264152073,0.281721758,0.444950912,0.426624185,0.392994375,0.462659496,0.276096283,0.681774619,0.34298626,0.627537377,0.603476685,0.267719005,0.313894244,0.292843706,0.318273506,0.361109774,0.427296176,0.251090449,0.354414446,0.335917617,0.423304063,0.376220238,0.338445666,0.1602
383,0.443375708,0.362351698,0.551454375,0.675883481,0.279149719,0.429324956,0.286904297,0.562109738,0.268293358,0.67807594,0.400990384,0.513668083,0.517668993,0.694929484,0.28133949,0.250573313,0.426284663,0.370902634,0.224160582,0.293254107,0.695114288,0.509819883,0.771341227,0.339036604,0.288736054,0.467280905,0.457911301,0.532398489,0.727985842,0.614401936,0.366025999,0.264678642,0.424260605,0.639200796,0.838802801,0.860195968,0.444735159,0.460443963,0.418082338,0.519646351,0.424801611,0.596520428,0.35584006,0.714758245,0.378560097,0.203678123,0.304260546,0.587347044,0.41566249,0.413805392,0.368944927,0.297096152,0.364713508,0.557327157,0.297912485,0.434671515,0.542614305,0.291438658,0.698369858,0.334980865,0.35633082,0.420308303,0.481771087,0.264399053,0.281571174,0.445004268,0.4269068,0.393329356,0.462990543,0.276283139,0.682080592,0.343185113,0.627921094,0.603630732,0.267860425,0.314057338,0.292982804,0.318213303,0.361217093,0.427606654,0.251181651,0.354668887,0.336216797,0.423398665,0.376479234,0.338571124,0.1598
384,0.443300939,0.362383607,0.551643316,0.675953054,0.279618809,0.429777617,0.286776335,0.562026481,0.268323488,0.678283928,0.401157811,0.514291517,0.51775651,0.69507436,0.281125971,0.250552855,0.426396887,0.371052398,0.224183847,0.293305093,0.695378907,0.510020902,0.771568699,0.339146534,0.288788067,0.467374059,0.4580926,0.532572363,0.728253597,0.61441689,0.366117759,0.264742699,0.424496521,0.63926005,0.838970668,0.860439588,0.444890721,0.460672824,0.418253512,0.519626128,0.424871368,0.596793242,0.355887318,0.714800405,0.37884582,0.203683247,0.304138207,0.587599551,0.415696166,0.413949366,0.368990616,0.297231483,0.365015997,0.557431005,0.298055698,0.43488197,0.542874916,0.291621834,0.698601412,0.335044593,0.35656825,0.420593471,0.481941885,0.264714236,0.281532472,0.445109975,0.427058903,0.393361652,0.463306208,0.276518638,0.682405698,0.3432596,0.628257072,0.603843465,0.267996201,0.314206959,0.293095543,0.318281146,0.361221607,0.427881754,0.251304839,0.354937054,0.336429397,0.42378492,0.376744957,0.338794508,0.1593
385,0.443539249,0.362481533,0.551826666,0.676022924,0.280064895,0.430263193,0.286824444,0.561940352,0.268330118,0.678479009,0.401199296,0.51470359,0.517873359,0.695110182,0.280979662,0.250693269,0.42649775,0.371196951,0.224327846,0.293389062,0.695659727,0.510176705,0.771801081,0.339284882,0.288950558,0.467511426,0.458286994,0.53278884,0.728563611,0.614396165,0.3661295,0.264960056,0.424696676,0.639343176,0.839086054,0.860689362,0.444955297,0.460938186,0.41838932,0.519715491,0.424972823,0.597058322,0.356010915,0.714838976,0.379094149,0.203648678,0.304046308,0.587901661,0.4158571,0.413989965,0.369025933,0.297429503,0.365244281,0.557456491,0.298207535,0.435088106,0.54311005,0.291792154,0.698989383,0.335084868,0.356768451,0.420769508,0.482184476,0.26493425,0.281657333,0.445257913,0.427189263,0.393360226,0.463559908,0.276659903,0.682717378,0.343505008,0.628540643,0.603980362,0.268114296,0.314302698,0.293303754,0.318326994,0.361260168,0.428170876,0.251429507,0.355279122,0.336599634,0.424155801,0.376960794,0.339047658,0.15905
386,0.44391743,0.362687524,0.55194593,0.676075661,0.280311853,0.430639356,0.286863486,0.561857812,0.268458844,0.678638395,0.401113831,0.514799873,0.517965291,0.695139566,0.281366162,0.251024986,0.42671397,0.371320324,0.224521984,0.293483217,0.695868207,0.510220516,0.771988611,0.339488884,0.289146943,0.467558247,0.458547853,0.532996399,0.728895459,0.614338543,0.366048464,0.265125994,0.424783693,0.639454071,0.839119023,0.860861042,0.444951783,0.461084286,0.41851076,0.519804468,0.42505754,0.597269184,0.356137468,0.71493863,0.379120939,0.203648719,0.304225181,0.588152434,0.416186302,0.41394251,0.369012456,0.297652776,0.365266796,0.557386612,0.298486933,0.435304097,0.543341225,0.291946059,0.69936858,0.335204073,0.356873854,0.420724852,0.482526092,0.265007988,0.281868381,0.445402438,0.427387602,0.393534402,0.463754758,0.276677843,0.682986439,0.344000245,0.628763804,0.603971137,0.268200013,0.31434451,0.293603749,0.318259114,0.361416961,0.42846827,0.251505286,0.355635127,0.336759121,0.424281285,0.377089418,0.33924666,0.15865
387,0.44416854,0.362749959,0.552019883,0.676016172,0.280486876,0.43077711,0.286642433,0.561832298,0.268609765,0.678737781,0.401130524,0.514736138,0.518245491,0.695184926,0.281726921,0.25121939,0.426746246,0.371435024,0.224544291,0.29358818,0.695926437,0.510387316,0.772032791,0.339706975,0.289103904,0.467243845,0.458578074,0.532920693,0.728886606,0.614419324,0.366040559,0.265229971,0.424943,0.63951498,0.839125851,0.861004498,0.445115898,0.461121587,0.418574018,0.519714131,0.424910285,0.597134206,0.35601877,0.714805598,0.378818248,0.20373481,0.304276213,0.588159851,0.416229829,0.414023113,0.36897725,0.297721942,0.365436896,0.557411118,0.298655646,0.435302987,0.543339331,0.292065837,0.699134315,0.335392886,0.357024821,0.420698795,0.482530005,0.265165811,0.281940362,0.445477917,0.42755708,0.393666767,0.463985092,0.27687977,0.683182925,0.344133722,0.628781172,0.603902885,0.268204759,0.314442627,0.293599637,0.318224547,0.36161051,0.428581343,0.251402065,0.355603,0.336819452,0.424341666,0.377151527,0.339406187,0.1582
388,0.443966702,0.362761758,0.551929086,0.675963237,0.280714921,0.431047031,0.286474696,0.561767862,0.26879338,0.678787,0.40128749,0.514820181,0.518377339,0.695236504,0.28182671,0.251216449,0.426866925,0.371551004,0.224542955,0.293752858,0.696033037,0.510532519,0.772090857,0.339865762,0.289215956,0.467041216,0.458617551,0.532825628,0.728793881,0.614479908,0.3662033,0.265314734,0.425113343,0.639532133,0.839072632,0.861115137,0.445230888,0.46120953,0.418630989,0.519590138,0.424710312,0.596965925,0.355914856,0.714563309,0.378633409,0.203764306,0.304295429,0.588084825,0.416254943,0.414062089,0.369013878,0.297859231,0.365633463,0.557394369,0.298715763,0.435289142,0.543382619,0.292240087,0.698979682,0.335558029,0.357170272,0.420679988,0.482523079,0.265387973,0.281985132,0.445511472,0.427686267,0.393764267,0.464176227,0.277034974,0.68352166,0.34442174,0.628782362,0.603795693,0.268369897,0.314566085,0.29367625,0.318166283,0.361724013,0.428725511,0.251401106,0.355582761,0.33690869,0.424465389,0.377241359,0.33946996,0.15785
389,0.443730901,0.362787686,0.551752948,0.675952675,0.281012666,0.431453072,0.2864711,0.561640093,0.268997507,0.67882091,0.40148275,0.515134961,0.51836512,0.695308286,0.281762785,0.25116874,0.427105304,0.371653591,0.224644697,0.293954894,0.69618833,0.510625743,0.772219272,0.339991309,0.289510835,0.467057819,0.458758858,0.532801307,0.728752595,0.614484031,0.366470183,0.265437283,0.425252042,0.639522274,0.838989024,0.861194077,0.445255682,0.461366248,0.418851658,0.519504952,0.424553926,0.596880063,0.355878743,0.714292076,0.378657029,0.203729602,0.304314122,0.588054568,0.416363212,0.4140433,0.369120942,0.298075141,0.365801573,0.557313407,0.298771686,0.435348326,0.543507989,0.292439761,0.699092557,0.335641106,0.357284447,0.420704923,0.482605425,0.26563215,0.28201851,0.445549826,0.427783142,0.39385771,0.464337058,0.277136853,0.683957937,0.344862619,0.6288764,0.603720123,0.268647871,0.314675928,0.293910967,0.318067226,0.3617326,0.428960633,0.251537053,0.355714822,0.33704594,0.424673538,0.377436942,0.339513043,0.1577
390,0.443611689,0.362881511,0.551790498,0.675951794,0.281282043,0.431611822,0.286583658,0.561484201,0.269176254,0.678904746,0.401421978,0.515604868,0.518556397,0.695438819,0.281995696,0.251489586,0.427253584,0.371684598,0.225003378,0.294086212,0.696176817,0.510733994,0.772387124,0.340212673,0.28964851,0.467073759,0.458974815,0.532788817,0.728814051,0.614513444,0.366590108,0.265682756,0.425314324,0.639516634,0.838978929,0.861242107,0.445314518,0.461469373,0.418912272,0.519483872,0.424493463,0.596828979,0.355765338,0.714056681,0.378650805,0.20375947,0.304295661,0.588207657,0.416510433,0.414102071,0.369201924,0.298148961,0.365929099,0.557254882,0.299062232,0.435469224,0.543505903,0.292497714,0.699193313,0.335588254,0.357349163,0.420873292,0.482664086,0.265809184,0.281944448,0.445674066,0.427870014,0.394010922,0.464554025,0.277407232,0.68415414,0.344906439,0.629123119,0.60382947,0.268671153,0.31470025,0.294083626,0.317944956,0.361682999,0.429203858,0.251600218,0.355914311,0.337140938,0.424879769,0.377826065,0.339766199,0.15755
391,0.443545117,0.362910238,0.551875641,0.675862876,0.281528617,0.431842543,0.286560853,0.561486211,0.269359926,0.678967877,0.401684056,0.515133476,0.518672413,0.695599096,0.282032678,0.251660441,0.427251683,0.371867416,0.225093753,0.2942381,0.696280296,0.510918644,0.77248139,0.340366958,0.289772244,0.466971005,0.459017553,0.532668132,0.728719436,0.614466198,0.36666141,0.265880623,0.425399976,0.639471329,0.838962894,0.861261615,0.445349406,0.461474901,0.418850494,0.519369913,0.424273566,0.596683318,0.355667621,0.71376935,0.378551695,0.203755929,0.304392751,0.588123747,0.416616093,0.414177085,0.369234895,0.298381963,0.366113442,0.557195357,0.299243553,0.435510986,0.543524917,0.292543453,0.699282687,0.335619319,0.357465391,0.421016226,0.482709385,0.266051524,0.282075409,0.445706445,0.427942743,0.394052998,0.464778095,0.27752959,0.684352446,0.344897095,0.629241982,0.603783491,0.268914275,0.314896993,0.294292204,0.317880283,0.361763839,0.429270354,0.25169806,0.356006233,0.337179242,0.425042826,0.378067109,0.339918414,0.1573
392,0.443229556,0.362893284,0.55191892,0.675741994,0.281762271,0.432100506,0.286393127,0.56153399,0.269568997,0.679051229,0.402049862,0.514606829,0.518701817,0.695796889,0.282027174,0.251762643,0.427225655,0.372079881,0.225046898,0.294382538,0.696444867,0.511137084,0.77254465,0.340439263,0.289852612,0.4668209,0.458967177,0.532558492,0.728666178,0.614374674,0.36672779,0.266067845,0.42553238,0.639374039,0.838930159,0.86128276,0.445400198,0.461443165,0.418840902,0.519134092,0.424042502,0.596568732,0.355595814,0.71349463,0.37840992,0.203775514,0.304496076,0.587900167,0.416663415,0.414269185,0.369250685,0.298627645,0.366274796,0.557191136,0.299293005,0.435487568,0.543592696,0.292601633,0.699322695,0.335747377,0.357621216,0.421145568,0.482812689,0.266340326,0.282243802,0.445702824,0.427972187,0.394057632,0.464956019,0.277649782,0.684592137,0.345062843,0.62934618,0.60366252,0.269231209,0.315153875,0.294479587,0.317871124,0.361933102,0.429290461,0.251795423,0.356130004,0.33725656,0.425193036,0.378273072,0.340029561,0.1572
